"Year","DateR","DOY","Total.count","pred.ratio","wesa.ratio","WESA","DUNL","PEFA","MERL","avg.temp.day","Total.Precip..mm.","Discharge","elev.range","u","v","Windspd","WindDeg","IR"
2011,2011-04-18,108,64363,0.065277889,NA,4201,60162,0,0,7.004166667,0,1450,3.97,5.5107285922007e-16,-11.5229249335893,11.0833333333333,-91.0695072984607,0.52851875
2011,2011-04-19,109,91000,0.117694849,0.052264808,10710,80290,1,0,7.466666667,0,1380,4.18,-2.53909064496551,-0.955064977168119,12.2083333333333,-156.444175466492,0.489310417
2011,2011-04-20,110,92400,0.195786508,0.136216216,18091,74309,0,0,5.9625,1.6,1360,4.22,-3.12274620224706e-15,-11.6080020351084,13.8333333333333,-98.9755156753078,0.353466667
2011,2011-04-21,111,49250,0.298010949,0.257575758,14677,34573,0,0,7.254166667,0.4,1350,4.07,1.53909064496551,-9.51313972081442,15.5416666666667,-84.9620862644545,0.501345833
2011,2011-04-22,112,62800,0.41428344,0.686046512,26017,36783,0,0,7.666666667,0,1320,3.86,2.77837084267088,-1.8048391234741,12.25,-0.0892542950637335,0.494879167
2011,2011-04-23,113,55150,0.529631725,0.655312247,29209,25941,1,0,9.058333333,0,1330,3.53,2.22313093161685,-3.32419375933394,8.16666666666667,-34.2043971575756,0.547002083
2011,2011-04-24,114,99200,0.631362665,0.60842627,62631,36569,0,0,8.741666667,4.4,1320,3.05,-3.47296355333861,12.2129645840443,12.3333333333333,108.017936593465,0.14843125
2011,2011-04-25,115,96725,0.713392459,0.820018365,69003,27722,0,0,7.591666667,7.6,1320,2.71,-2.05212085995401,4.17811946296251,11.2083333333333,121.590646390151,0.1602875
2011,2011-04-26,116,96650,0.775601998,NA,74962,21688,0,0,9.8875,3.8,1380,2.38,-8.66025168209152,1.59198825996909e-15,12.125,-173.924598149765,0.44310625
2011,2011-04-27,117,92300,0.820975144,0.742063492,75776,16524,0,0,7.558333333,4.2,1490,1.88,-11.2583302491977,9.95120922253408,18.2083333333333,139.764865565581,0.148729167
2011,2011-04-28,118,96750,0.853230666,NA,82550,14200,1,0,7.641666667,4.8,1640,2.09,-15,2.93905524917371e-15,17.0833333333333,167.095226956871,0.300585417
2011,2011-04-29,119,87000,0.875644618,NA,76181,10819,2,0,8.620833333,0,1820,2.3,-1.36808057330267,-5.81434243653637,12.75,-144.082118462214,0.509341667
2011,2011-04-30,120,102000,0.890700422,NA,90851,11149,1,0,9.5375,0,1980,2.56,0.781416799501187,0.244643630475819,10.7083333333333,-93.6993662622358,0.494775
2011,2011-05-01,121,57850,0.900111488,NA,52071,5779,0,0,10.17083333,0,2130,2.76,-6.12303176911189e-16,4.31498460272769,9.375,120.75704058504,0.541527083
2011,2011-05-02,122,80750,0.904948732,NA,73075,7675,0,0,9.270833333,17,2310,3.06,-2.39414100327968,-9.79685083057902e-16,9.875,177.755748653713,0.135695833
2011,2011-05-03,123,60850,0.905758273,0.870212766,55115,5735,0,1,10.53333333,0,2330,3.3,-3.91012995433623,-17.4270798974661,17.7916666666667,-102.57325425368,0.583597917
2011,2011-05-04,124,61200,0.902631053,0.90408805,55241,5959,1,0,10.78333333,0,2400,3.64,-2.25742630967009,4.21324443715438,9.33333333333333,129.672954348534,0.466277083
2011,2011-05-05,125,17800,0.895214999,0.871641791,15935,1865,0,0,10.72083333,4.8,2680,3.64,-5.90884651807325,2.60472266500395,10.75,153.8690338769,0.190302083
2011,2011-05-06,126,20590,0.882668826,0.790654206,18174,2416,0,0,9.641666667,6,2920,3.73,-8.99902653561155,6.75,12.4166666666667,138.796097007387,0.144097917
2011,2011-05-07,127,20750,0.863562013,0.822274882,17919,2831,0,0,8.8875,13.4,3100,3.56,7.95994129984545e-16,13,14.5833333333333,88.7156579051668,0.229489583
2011,2011-05-08,128,6100,0.835743295,NA,5098,1002,1,0,10.00833333,0,3290,3.41,-2.20429143688028e-15,0.505115896976215,8.08333333333333,178.165717477582,0.301835417
2011,2011-05-09,129,20200,0.796252706,0.921538462,16084,4116,0,1,11.61666667,0,3500,3.25,-3.76222157658236,4.15149376067647,10.4166666666667,149.862636470131,0.317095833
2011,2011-05-10,130,7125,0.741471511,NA,5283,1842,1,0,11.61666667,0.4,3690,2.96,-8.42648887430876,13.0065682948946,15.8333333333333,127.027794793796,0.233233333
2011,2011-05-11,131,7450,0.667893969,NA,4976,2474,0,1,9.3375,22.6,3930,2.66,-4.10424171990802,14.7721162951831,15.75,114.463363510627,0.0796
2011,2011-05-12,132,207,0.573994864,NA,119,88,0,0,9.304166667,0.2,4210,2.37,-5.50000000000001,12,15.625,128.483564014819,0.377335417
2012,2012-04-16,107,49900,0.607764397,NA,30327,19573,1,0,9.808333333,7.2,2160,2.35,-9.91858415644441,5.44618541741124,20.6666666666667,159.364347619937,0.277397917
2012,2012-04-17,108,88500,0.624775409,NA,55293,33207,2,0,6.945833333,1,2340,2.25,7.34763812293426e-16,13.8612159321677,14.0416666666667,93.9273639718087,0.137302083
2012,2012-04-18,109,68100,0.643166856,0.576271186,43800,24300,1,0,8.4875,3.4,2420,2.45,6.12303176911189e-16,12.6031925634917,14.2083333333333,101.068463476638,0.33193125
2012,2012-04-19,110,96600,0.66278498,0.620408163,64025,32575,0,0,8.658333333,13.6,2530,2.66,6.73533494602307e-16,14.4337528034859,16,94.1913557462066,0.12721875
2012,2012-04-20,111,87800,0.683445037,NA,60006,27794,1,0,10.5,0.8,2660,2.91,-4.25,-8.12573111056656,12.5833333333333,-128.591058150784,0.494070833
2012,2012-04-21,112,101250,0.704931769,0.882051282,71374,29876,0,0,9.333333333,0,2790,3.15,6.49838272318769,-12.2160040702168,12.2916666666667,-53.2143883028817,0.365772917
2012,2012-04-22,113,122050,0.727002045,0.808457711,88731,33319,0,1,12.50416667,0,2980,3.33,7.5244431531647,-11,12.5833333333333,-61.650406466702,0.369725
2012,2012-04-23,114,100350,0.74938991,0.775051125,75201,25149,0,0,12.20833333,0,3270,3.4,13,-16.8529777486175,16.875,-58.4340094554745,0.280816667
2012,2012-04-24,115,126500,0.77181405,0.778714436,97634,28866,1,0,10.99583333,2,3660,3.41,9.18454765366783e-16,13.0227555330226,16.0833333333333,94.0706039513764,0.177658333
2012,2012-04-25,116,117050,0.793987359,0.723507917,92936,24114,0,0,11.8125,15.2,4010,3.33,-3.29931537567168,16.8708659006038,17.2916666666667,103.617702925213,0.064139583
2012,2012-04-26,117,113200,0.815627978,0.793103448,92329,20871,0,0,10.79166667,4,4220,3.05,-1.56283359900237,-4.59626665871387,9.54166666666667,-127.526852165309,0.310041667
2012,2012-04-27,118,109000,0.836470941,0.801217039,91175,17825,1,0,10.10833333,0,4550,2.95,-8.35623892592501,8.42648887430876,13.875,141.282142519794,0.363883333
2012,2012-04-28,119,117800,0.856279318,0.806624888,100870,16930,1,0,10.98333333,0.4,4980,2.76,1.91012995433623,8.45723358707317,9.625,87.6281598433335,0.14655
2012,2012-04-29,120,86600,0.87485382,0.893617021,75762,10838,1,0,11.47083333,1.8,5760,2.59,-2.57167334302699e-15,-5.49062045494274,7.45833333333333,-110.340583312541,0.298708333
2012,2012-04-30,121,55650,0.89203991,0.972318339,49642,6008,1,0,10.2375,18.4,6140,2.37,-12.9126281610907,-0.781416799501186,16.5416666666667,173.404662771998,0.223858333
2012,2012-05-01,122,62150,0.907731827,0.983233533,56416,5734,1,0,9.9875,0.2,6140,2.31,-15.0465025787813,-1.30236133250198,15.4583333333333,-179.80073220873,0.4239875
2012,2012-05-02,123,57750,0.921873287,NA,53238,4512,2,0,9.279166667,0,5970,2.45,2.69707050163984,6.98253184731137,10,78.8681559956711,0.338189583
2012,2012-05-03,124,69500,0.934455047,0.875706215,64945,4555,2,0,8.5375,5.4,5900,2.91,3.50170439226237,0.347296355333861,10.2083333333333,10.5234345271917,0.217360417
2012,2012-05-04,125,56500,0.945509854,NA,53421,3079,1,1,10.00833333,3.4,5830,3.53,-3.76222157658236,-8.42648887430876,10.9166666666667,-121.922650691249,0.39190625
2012,2012-05-05,126,18200,0.955105524,NA,17383,817,0,0,10.06666667,0,5630,3.93,-5.50000000000001,-3.5,10.9583333333333,-174.329299445329,0.492597917
2012,2012-05-06,127,7750,0.963337002,NA,7466,284,0,0,10.9875,0,5400,4.25,-1.98112540714512,2.05212085995401,9.58333333333333,136.737707337242,0.535179167
2012,2012-05-07,128,9600,0.970318172,0.961538462,9315,285,1,0,13.02083333,0,5270,4.52,-3.67381906146713e-16,-3.58370854873001,6.45833333333333,-96.1389259813908,0.45715
2012,2012-05-08,129,12000,0.976174113,0.96474359,11714,286,1,0,13.80833333,0,5200,4.51,-5.5,-4.47288756551973,15.3333333333333,-167.263939734777,0.381964583
2012,2012-05-09,130,2900,0.981034259,NA,2845,55,1,0,10.22916667,0,5210,4.28,2.77837084267088,-33.4834636024151,33.7916666666667,-85.8172820006776,0.57021875
2012,2012-05-10,131,1480,0.98502675,NA,1458,22,0,0,9.983333333,0,5150,3.94,-3.12274620224706e-15,-24,21.1666666666667,-93.1155053208799,0.580141667
2013,2013-04-15,105,69533,4.64e-05,NA,3,69530,0,0,8.645833333,0.4,2520,2.99,6.73533494602307e-16,2.29813332935693,9.625,125.577154954112,0.387935417
2013,2013-04-16,106,50167,0.000169559,NA,9,50158,0,0,9.0125,0,2500,2.8,1.04188906600158,-6.57784834550136,8.75,-94.378872070136,0.44486875
2013,2013-04-17,107,65500,0.000581658,NA,38,65462,0,0,9.766666667,0,2400,2.52,-3.76222157658236,7.5,14.75,138.610123161183,0.2583
2013,2013-04-18,108,67150,0.001873762,0.02300885,126,67024,0,0,8.154166667,18.8,2370,2.38,-4.59626665871387,9.95857776054671,12.625,137.250536249694,0.086266667
2013,2013-04-19,109,66000,0.005659208,NA,374,65626,0,0,9.8125,23.2,2350,2.25,-2.75536429610035e-15,8.35623892592501,12.25,109.913207183027,0.234914583
2013,2013-04-20,110,69000,0.015959085,NA,1101,67899,0,0,10.42083333,1.2,2480,2.16,2.95201902033781,-20.67323765729,20.6666666666667,-85.4982363939093,0.318129167
2013,2013-04-21,111,79333,0.04162808,NA,3302,76031,0,0,8.425,3.2,2910,2.13,5.77837084267088,-12.0304155191782,16.7083333333333,-63.7642284709094,0.327602083
2013,2013-04-22,112,84000,0.098565912,NA,8280,75720,1,0,8.416666667,0,3130,2.22,-1.04188906600158,-6.73612416678608,8.75,-119.204124270506,0.49503125
2013,2013-04-23,113,90000,0.205536962,NA,18498,71502,0,0,10,0,3190,2.62,6.73533494602307e-16,5.19615242270663,11.7083333333333,37.9975117641713,0.454577083
2013,2013-04-24,114,87750,0.365215404,0.210526316,32048,55702,2,0,11.27916667,0,3160,3.04,-1.7364817766693,-1.63382905181127,6.5,-99.797534022217,0.464922917
2013,2013-04-25,115,79025,0.545985954,NA,43147,35878,1,0,12.375,0,3130,3.53,-1.83690953073357e-15,0.0762716648170783,7.875,-160.580471239708,0.46621875
2013,2013-04-26,116,124250,0.702608408,0.774580336,87299,36951,1,0,11.84583333,0,3130,3.83,-6.84040286651337,12.2144843271305,15.4166666666667,114.475067625832,0.217014583
2013,2013-04-27,117,87000,0.813521452,0.837037037,70776,16224,0,0,11.37916667,2.8,3290,4,-5.81434243653637,6,15.5416666666667,132.804476189938,0.115447917
2013,2013-04-28,118,108667,0.883333518,NA,95989,12678,0,0,10.29166667,0,3600,4.21,-10.336618828645,-6.73575130829341,14.9583333333333,-137.698846679055,0.323864583
2013,2013-04-29,119,84242,0.925098919,0.92139738,77932,6310,1,0,9.216666667,0,3920,4.08,14.7068661630037,-40.4067826937941,43.75,-78.3168460221247,0.5200875
2013,2013-04-30,120,105775,0.949841277,0.961337513,100469,5306,0,0,8.191666667,0,4240,3.83,7.44073522188212,-14.7224318643355,20.3333333333333,-65.8043060316151,0.5111
2013,2013-05-01,121,110934,0.964650919,0.960455764,107013,3921,1,0,9.195833333,0,4290,3.55,4.89842541528951e-16,0.0868240888334622,9.66666666666667,136.268811042798,0.471316667
2013,2013-05-02,122,90000,0.973658286,NA,87629,2371,0,0,10.9375,0,4010,3.07,8.20848343981604,-14.0953893117886,14.9583333333333,-48.7243674194802,0.31260625
2013,2013-05-03,123,82610,0.979190991,NA,80891,1719,1,0,11.83333333,0,3760,2.7,9.5,-12.9903810567666,16.2083333333333,-48.5704703811608,0.507247917
2013,2013-05-04,124,79750,0.982549734,0.997001499,78358,1392,0,0,13.57083333,0,3690,2.28,12.5343583888875,-17.3205080756888,21.8333333333333,-49.5830775837604,0.51663125
2013,2013-05-06,126,84980,0.985280755,0.977876106,83729,1251,0,0,17.5625,0,4520,2.77,2.05212085995401,-6,5.70833333333333,-78.0621813076238,0.526933333
2013,2013-05-07,127,22700,0.985186473,NA,22364,336,0,0,15.69583333,0,5070,3.02,-5.65717121826818,6.89365427108546,12.9583333333333,135.517933307254,0.513679167
2013,2013-05-08,128,78,0.984153463,NA,77,1,1,0,13.98333333,0,5650,3.14,-8.42648887430876,11.2090280057279,14.3333333333333,129.6586178454,0.4777125
2013,2013-05-09,129,263,0.981985381,NA,258,5,0,0,14.34583333,0,6420,3.4,-3.76222157658236,1.71010071662834,10.7083333333333,169.747077849627,0.518302083
2014,2014-04-15,105,51000,0.014381216,0,733,50267,0,0,10.9125,1.4,1730,3.04,-7.42143372051442,4.28612223837832e-16,18.5833333333333,-161.814786922136,0.204010417
2014,2014-04-16,106,42700,0.032674018,0.023041475,1395,41305,1,0,9.395833333,14.8,1870,3.34,-7.5,14.2774222096303,16.5833333333333,110.079109185998,0.08011875
2014,2014-04-17,107,30300,0.068524482,0.013157895,2076,28224,1,0,9.608333333,19.6,2010,3.62,-8.72861679353658,13.0220098160373,23,135.614931425505,0.094604167
2014,2014-04-18,108,53200,0.130991867,NA,6969,46231,1,0,9.870833333,0,2160,3.59,-3.82025990867247,-10.6084540048722,16.3333333333333,-133.004306269326,0.4223
2014,2014-04-19,109,35200,0.225155588,0.476923077,7925,27275,1,0,9.339130435,3,2370,3.53,-8.66025403784439,13.7873085421709,18.1739130434783,127.683686420941,0.100258333
2014,2014-04-20,110,59800,0.34512474,0.640151515,20638,39162,0,0,9.9125,0,2610,3.54,-4.49351390400213,11.5258725088267,15.7916666666667,114.080797581801,0.19665
2014,2014-04-21,111,78650,0.473469427,NA,37238,41412,0,0,9.725,1,2740,3.33,3.84900074759623,-10.0754603423145,14.9166666666667,-58.754919244182,0.23025
2014,2014-04-22,112,90000,0.590753171,NA,53168,36832,1,0,9.720833333,1.6,2800,3.13,-7.639573573184,-8.46324443715438,19.8333333333333,-131.574737409465,0.43935
2014,2014-04-23,113,66250,0.685543621,NA,45417,20833,0,0,9.679166667,1.8,2900,2.9,-8.75,14.638638141798,17.75,116.647387256996,0.27135625
2014,2014-04-24,114,58200,0.755956766,NA,43997,14203,0,0,9.554166667,9.2,3100,2.7,-4.75742630967009,13.856238925925,21.5,124.756781585249,0.214516667
2014,2014-04-25,115,61500,0.805478824,NA,49537,11963,2,0,8.608333333,0,3290,2.56,-1.7364817766693,-0.434120444167328,9.58333333333333,-151.967437340742,0.470979167
2014,2014-04-26,116,90000,0.838909707,0.995670996,75502,14498,3,0,9.358333333,1.2,3400,2.87,-7.86301220305166,16.7973547749125,19.8333333333333,110.179979761091,0.358954167
2014,2014-04-27,117,57500,0.860369859,NA,49471,8029,1,0,9.058333333,3,3480,3.25,-16.414332553353,-2.08377813200317,17.6666666666667,-175.456582658425,0.3667125
2014,2014-04-28,118,64600,0.872759119,0.882882883,56380,8220,0,0,9.504166667,2,3520,3.49,-1.7364817766693,10.8328852831343,14.0416666666667,101.719094643636,0.40656875
2014,2014-04-29,119,50950,0.877801637,0.771341463,44724,6226,0,0,12.43333333,0,3550,3.55,0.347296355333861,-4.59589380022119,12.3333333333333,-41.4614199759171,0.351220833
2014,2014-04-30,120,42100,0.876203302,0.763593381,36888,5212,1,0,13.4875,0,3610,3.83,4.89414100327968,-12.6031925634917,12.2916666666667,-66.8633167392344,0.456860417
2014,2014-05-01,121,29600,0.867740291,0.914285714,25685,3915,0,0,15.89166667,0,3710,3.82,1.02094453300079,-4.59807621135332,8.20833333333333,-51.9478548775248,0.481714583
2014,2014-05-02,122,32900,0.851229585,0.906132666,28005,4895,0,0,15.74583333,2,4080,3.7,-6.8943999880708,9.13728320221542,14.1666666666667,126.767166387448,0.355625
2014,2014-05-03,123,18850,0.824395383,0.704834606,15540,3310,0,0,11.42083333,1.6,4530,3.52,-2.99567593600142,10.0607742057624,13.6666666666667,121.564166502135,0.180920833
2014,2014-05-05,125,9700,0.724650018,0.806896552,7029,2671,1,0,10.98333333,6.2,5300,2.85,-3.55236133250198,7.75383997514921,11.9166666666667,124.42107477373,0.380770833
2014,2014-05-06,126,600,0.642616515,NA,386,214,0,0,11.83333333,0,5250,2.55,-0.607768621834258,6.4278760968654,11.0416666666667,133.673661590587,0.441908333
2015,2015-04-15,105,46700,0.004265799,0.053731343,199,46501,0,0,8.25,0,3150,2.72,-3.75,3.54630205360461,10.125,133.981137606202,0.389339583
2015,2015-04-16,106,40350,0.012714815,0.032786885,513,39837,1,0,9.716666667,0,3040,2.61,-2.53557521937308,-1,8.41666666666667,-147.58602267575,0.442110417
2015,2015-04-17,107,48000,0.034461061,0.093797277,1654,46346,0,0,11.25833333,0,3000,3.12,2,-14.4337528034859,19.4166666666667,-69.4165805735565,0.420935417
2015,2015-04-18,108,30600,0.083566499,0.12295082,2557,28043,0,0,10.79166667,0,2940,3.47,10.2846017549846,-16.8874953737966,18.1666666666667,-56.4088470056949,0.413729167
2015,2015-04-19,109,39875,0.176802595,0.202380952,7050,32825,0,0,11.1125,0,2930,3.78,7.58022221559489,-15.1802867816515,14.7916666666667,-48.711877411342,0.433722917
2015,2015-04-20,110,58250,0.31803809,0.341736695,18526,39724,0,0,12.3125,0,3040,3.74,2.54188906600158,-1.96961550602442,7.75,-35.6178241654664,0.454910417
2015,2015-04-21,111,59200,0.482814741,0.56937799,28583,30617,0,0,10.79166667,4.2,3150,3.66,-1.04188906600158,-5.36231110183285,18.1666666666667,-119.274830132323,0.27165625
2015,2015-04-23,113,99850,0.745608421,0.660839161,74449,25401,0,1,7.883333333,8.8,3200,3.32,8.26609288830105e-16,16.8632697771099,19.125,100.782183682288,0.124641667
2015,2015-04-24,114,85000,0.821330119,0.727619048,69813,15187,3,0,7.558333333,16.4,3420,2.96,2.51789857617049,8.83012701892219,13.25,84.6670688624824,0.18915625
2015,2015-04-25,115,109200,0.869224538,0.961538462,94919,14281,2,1,8.316666667,5.8,3840,2.71,0.955064977168117,3.16637421769159,11.0833333333333,59.7957722389213,0.42384375
2015,2015-04-26,116,116000,0.898578505,0.994614004,104235,11765,2,1,10.28333333,0.6,3960,2.44,-1.30236133250198,13.0113777665113,15.0833333333333,92.9502095573481,0.257058333
2015,2015-04-27,117,156500,0.91587787,0.997340426,143335,13165,1,0,12.56666667,4,3880,2.08,3.83022221559489,10.3923048454133,12.2083333333333,56.475921823488,0.22820625
2015,2015-04-28,118,125000,0.925004651,NA,115626,9374,0,0,11.99583333,1.2,3860,2.08,-4.6473648813217,4.49951326780578,13.4166666666667,135.162615623949,0.261304167
2015,2015-04-29,119,119005,0.927962663,0.996409336,110432,8573,0,0,11.16666667,0,3850,2.03,-12.8025007891587,3.12566719800475,13.9583333333333,157.284756584112,0.374879167
2015,2015-04-30,120,71200,0.925388305,0.954367666,65888,5312,0,0,11.3,0,3820,2.22,-7.72733653262486,6.67020143325669,12.6666666666667,138.948336492602,0.203529167
2015,2015-05-01,121,45500,0.916728148,NA,41711,3789,1,0,12.25,0,3900,2.38,-1.04188906600158,-11.8472663136699,19.125,-142.79079899257,0.457922917
2015,2015-05-02,122,74000,0.900084117,NA,66606,7394,1,0,10.8875,0,4040,2.71,8.59626665871387,-18.0262794416288,22.9166666666667,-62.5873352789062,0.490641667
2015,2015-05-03,123,66500,0.871724564,NA,57970,8530,1,0,11.23333333,0,4110,2.93,-0.955064977168117,-3.75,7.41666666666667,-107.029557574027,0.493891667
2015,2015-05-04,124,33000,0.825361424,0.855538922,27237,5763,0,0,11.79166667,1.8,4160,3.14,-8.63169475217473,7.47608260841108,17.5,148.799003842959,0.376825
2015,2015-05-05,125,12900,0.751865574,0.694444444,9699,3201,0,0,10.54583333,0,4120,3.29,-3.18347212079316,4.2812511553745,10.5416666666667,136.97900050505,0.4545375
2015,2015-05-06,126,11800,0.641699007,0.530120482,7572,4228,1,0,10.9,0,3970,3.56,-0.694592710667721,-5.89711431702997,11.4166666666667,-133.610867102083,0.469252083
2015,2015-05-07,127,7900,0.493895298,NA,3902,3998,0,1,12.5875,0,3820,3.57,3.96225081429024,-10.4590627973645,12.375,-59.6761442333273,0.512745833
2015,2015-05-08,128,4175,0.328955928,NA,1373,2802,0,0,14.06666667,0,3770,3.47,5.78108891324554,-10.7974745389213,12.0833333333333,-59.5675388150186,0.516358333
2015,2015-05-11,131,3555,0.036744354,NA,131,3424,0,0,13.625,0.8,3740,2.84,-5.06515107494252,9.52030542377491,12.5833333333333,128.358800355577,0.371945833
2015,2015-05-12,132,1015,0.01365197,0.369565217,14,1001,0,0,14.82083333,0,3840,2.61,-6.8943999880708,-0.855050358314171,11.0833333333333,-177.347588751419,0.482983333
2016,2016-04-14,105,40000,0.18881791,NA,7553,32447,0,0,9.5125,0.6,3530,3.36,-2.86187170467903,4.09069448209529,13.2916666666667,141.339545795968,0.325447917
2016,2016-04-15,106,38850,0.215477091,0.075862069,8371,30479,3,0,10.575,0,3450,2.78,-3.38613946450514,13.8936542710855,16.2083333333333,108.320019934066,0.280845833
2016,2016-04-16,107,47950,0.24564447,NA,11779,36171,2,0,10.8,0,3380,2.46,9.49069924212342e-16,4.39038221159014,11.5,79.0081812379417,0.225845833
2016,2016-04-18,109,47950,0.317078587,NA,15204,32746,0,0,15.05416667,0,3280,2.14,0.5,-2.75603568889482,6.83333333333333,-77.2682569529147,0.457689583
2016,2016-04-19,110,62250,0.358305954,0.338422392,22305,39945,0,0,14.4,0,3430,2.29,7.09121150491952,-13.856406460551,14.6666666666667,-64.2111768365527,0.458297917
2016,2016-04-20,111,41200,0.402883629,NA,16599,24601,2,0,15.76666667,0,3680,2.42,2.77837084267088,-8.83012701892219,12.0833333333333,-54.3927390799773,0.490035417
2016,2016-04-21,112,60750,0.450302199,0.723785166,27356,33394,0,0,15.20833333,0.2,4030,2.63,-5.90717121826819,10.1291651245989,14.8333333333333,138.418782822277,0.433258333
2016,2016-04-22,113,42050,0.499829776,NA,21018,21032,0,0,13.09166667,6.4,4560,2.75,-2.77761950448154,-1.12871315483505,8.08333333333333,-158.275186297053,0.105291667
2016,2016-04-24,115,47700,0.601356393,0.616666667,28685,19015,0,0,10.89166667,1.2,5170,3.01,-2.77837084267089,-16.8280994876769,17.5833333333333,-99.5460007530834,0.370260417
2016,2016-04-25,116,25500,0.651162252,0.737288136,16605,8895,0,0,10.61666667,0,5370,3.06,3.96752702629843,-17.1602540378444,17.3333333333333,-85.3018849930719,0.50864375
2016,2016-04-27,118,57100,0.743545561,0.853080569,42456,14644,0,1,12.02083333,0,5910,2.95,3.61586701824112,-10.7297535907223,16.0416666666667,-80.9322759351674,0.446139583
2016,2016-04-28,119,47200,0.784447325,0.629987908,37026,10174,0,0,13.43333333,0,5830,2.89,-3.733435819839,11.1617759649595,13.625,115.646453461498,0.360897917
2016,2016-05-02,123,46500,0.904520915,NA,42060,4440,0,0,17.3125,0,5130,2.3,3.10696902421635,-6.06217782649107,9.125,-49.3475562811671,0.4818375
2016,2016-05-03,124,18900,0.924111331,0.993377483,17466,1434,0,0,16.29583333,0,5130,2.46,4.08073217517285,-11.0997134985089,16.5416666666667,-80.4447770278892,0.377560417
2016,2016-05-04,125,29500,0.940216839,0.990990991,27736,1764,3,0,11.8125,1.4,5170,2.93,7.94034103954485,-28.1907786235773,27.5416666666667,-70.6272746477423,0.364741667
2016,2016-05-05,126,38200,0.953290058,0.963081862,36416,1784,0,1,13.14583333,0,5180,3.38,11.1433323648735,-22.5166604983954,24.4166666666667,-59.3042277411372,0.5032375
2016,2016-05-10,131,400,0.987753055,NA,395,5,0,0,14.32916667,0,5610,4.01,-3.14605966918186,-1.60776862183426,9.125,-159.474615650998,0.539127083
2017,2017-04-15,105,23735,0.024620697,NA,584,23151,0,0,8.8375,2,2420,2.98,-4.89414100327969,1.12871315483505,12.2083333333333,-174.703083296858,0.387447917
2017,2017-04-17,107,35700,0.070535109,0.093406593,2518,33182,1,0,10.87083333,5.4,2350,2.72,-2.86519493150435,13.4715026165868,14.7916666666667,105.038305719165,0.125016667
2017,2017-04-18,108,42000,0.111227028,NA,4672,37328,2,0,10.79583333,5.2,2340,2.55,7.95994129984545e-16,8.08889750206583,11.3333333333333,107.491818844217,0.215472917
2017,2017-04-20,110,37500,0.235395996,NA,8827,28673,0,0,10.20833333,3.6,2440,2.52,-2.06794949597859,1.75,10.5833333333333,85.6001837127484,0.312033333
2017,2017-04-22,112,70000,0.398524541,NA,27897,42103,2,0,11.08333333,5.8,2480,2.34,1.37335678531087,5.06907786235772,13.1666666666667,87.7644911147034,0.101616667
2017,2017-04-25,115,62333,0.619491488,NA,38615,23718,2,0,11.0125,1.4,2830,3.08,-10.9636946823356,15.1055088276337,19.2083333333333,115.600362631057,0.22213125
2017,2017-04-26,116,29450,0.672652327,0.692152918,19810,9640,1,0,10.8875,2.8,2980,3.55,-3.26765810362253,-9.96320795014136,17.25,-140.695145854346,0.333908333
2017,2017-04-27,117,35000,0.714959431,NA,25024,9976,2,0,10.24583333,0,3040,3.87,-6.46312941002656,-20.6820813887344,21.6666666666667,-110.350580586825,0.4063875
2017,2017-04-28,118,30900,0.747543959,0.760638298,23099,7801,0,0,9.983333333,0,3010,4.03,-2.75536429610035e-15,-8.58012701892219,10.75,-81.9542379068713,0.379466667
2017,2017-04-29,119,35750,0.771727395,0.685288641,27589,8161,0,0,8.795833333,6.2,2970,4.12,3.21249128683821,16.6844749230253,17.75,79.5661545627028,0.098977083
2017,2017-05-01,121,39000,0.799453146,0.824192337,31179,7821,1,0,8.983333333,1.4,2930,3.78,-0.694592710667721,5.25640277023296,11.0416666666667,116.672187561938,0.24628125
2017,2017-05-03,123,22050,0.804390085,NA,17737,4313,0,0,12.90833333,28.2,2960,3.14,0.781416799501188,12.0168485531817,12.4583333333333,86.1685677406451,0.100520833
2017,2017-05-04,124,700,0.798888606,NA,559,141,0,0,14.975,0.2,3240,2.66,2.27777981951351,-5.60223935199169,10.3333333333333,-50.8562322997596,0.390083333
2017,2017-05-05,125,10653,0.7877367,0.806451613,8392,2261,0,0,13.26666667,0.8,3890,2.47,-11.4636946823356,9.62250186899058,18.5833333333333,158.213489071979,0.184433333
2017,2017-05-08,128,4305,0.712323781,0.688976378,3067,1238,0,0,11.52916667,0,4610,2.7,2.25742630967009,-9.59994430287743,13.4166666666667,-53.9464145154275,0.324535417
2017,2017-05-09,129,750,0.669287314,NA,502,248,0,0,11.79166667,0,5020,2.83,1.0130302149885,-7,8.33333333333333,-77.9971171066837,0.31288125
2018,2018-04-15,105,46667,0.167546348,0.174273859,7819,38848,2,1,8.166666667,2.6,1500,2.73,8.49951326780578,-15.5884572681199,20.2083333333333,-24.093456271285,0.183547917
2018,2018-04-16,106,19975,0.20883697,0.144736842,4172,15803,0,0,7.604166667,16.4,1580,3.11,2.75726599463812,4.30427095761592,14.5416666666667,80.2999253570509,0.04756875
2018,2018-04-18,108,59500,0.311356549,NA,18526,40974,2,0,8.245833333,0,1620,3.61,3.18611022679725,-7.07066370655193,13.375,-4.79655334712792,0.291183333
2018,2018-04-20,110,50667,0.435073882,0.67539267,22044,28623,0,0,9.958333333,3.8,1750,3.72,3.97997064992273e-16,13.5060515757769,14.9583333333333,96.6449353884273,0.15950625
